target,VOO,VTI,QQQ,DVY,date,target_ticker
0.0175535990703754,0.0028892883948947,0.0028160817447271,0.0022669713793161,0.0101686652107608,2025-02-18,XOM
0.0014527298256405,0.0024185686853643,0.0014205711200008,0.0002781474969328,0.0045226522178059,2025-02-19,XOM
0.0154124832385043,-0.0042045792556693,-0.0053774244822824,-0.0042445858904173,-0.0029047210498258,2025-02-20,XOM
-0.0116964067731585,-0.0170140530922141,-0.0184748316264515,-0.0207545442068917,-0.0045152947943425,2025-02-21,XOM
0.0052398065666967,-0.0047303767132985,-0.0051027632370452,-0.0118043297044595,0.0021215398416363,2025-02-24,XOM
-0.0138401485808687,-0.0049714852880535,-0.0049590415981711,-0.0125992803094786,0.0006571149035419,2025-02-25,XOM
-0.0024606239332979,0.0006222925498813,0.0003412718271773,0.0024156281007605,-0.0013132554530659,2025-02-26,XOM
0.0063036949312758,-0.0160585812471422,-0.0154921624857773,-0.0277713164892781,-0.0033604113954139,2025-02-27,XOM
0.0107126671704906,0.015539987066178,0.0154240114340162,0.0157915217533599,0.0122408086006651,2025-02-28,XOM
-0.0320668250795662,-0.0172240841347365,-0.01792053574935,-0.0218824907824809,-0.0047068003370412,2025-03-03,XOM
-0.0020415851553622,-0.0120501581409899,-0.0124778299138462,-0.0030178051239079,-0.0271371102972349,2025-03-04,XOM
-0.0195276032754606,0.0112169140731568,0.0113684747354576,0.0130360652442496,0.0008973610237219,2025-03-05,XOM
0.0206752679694524,-0.0181395247223093,-0.0185835957002448,-0.0275094067647002,-0.0064255875215388,2025-03-06,XOM
0.0130086773904012,0.0053924221004126,0.0047160970398567,0.0073535359445426,0.0099263601039911,2025-03-07,XOM
0.0254999678434517,-0.0264395379535823,-0.0272464223917643,-0.0387563741178623,-0.0067759020210793,2025-03-10,XOM
-0.0236135896027324,-0.0082054875874306,-0.0070023681517034,-0.0023903810981976,-0.0127445607318453,2025-03-11,XOM
-0.0002748846435026,0.0048505926151019,0.00493261022132,0.0112807617798271,-0.005619298955464,2025-03-12,XOM
-0.0042151479524411,-0.0130606155502787,-0.01403437954195,-0.0179904739752421,-0.0025200598605978,2025-03-13,XOM
0.0297230460233561,0.0205305875757912,0.0214248754167498,0.0241704902693209,0.0195223024581348,2025-03-14,XOM
0.0166219891419876,0.0076333455806247,0.0082674776188995,0.006483728740813,0.0100622989886254,2025-03-17,XOM
-0.0010548764445198,-0.0105483214423968,-0.0107777491362841,-0.0170474152412919,-0.0114489134564238,2025-03-18,XOM
0.0155755392640575,0.0105057940870509,0.0113657464556604,0.0133813924836108,0.0065427924283725,2025-03-19,XOM
0.0042457139608462,-0.0023018283384677,-0.0023979579075651,-0.0033895585958551,-0.0026897834743114,2025-03-20,XOM
-0.0034512641985564,0.0002499469009518,0.0003946899368407,0.0032967210701311,-0.0053190850899288,2025-03-21,XOM
0.002597429019548,0.0175489269046942,0.0185045850785954,0.0204226091818662,0.0082849349200082,2025-03-24,XOM
0.0068220489232604,0.0023801162295471,0.0016900125074679,0.0057065743530564,-0.0056024503425391,2025-03-25,XOM
0.0144094721497971,-0.0116649432895836,-0.0117051097984932,-0.018400654013492,0.0059345595996034,2025-03-26,XOM
-0.0032129641008173,-0.0061968498338076,-0.0077180729814694,-0.0056980258016486,-0.0005974298324757,2025-03-27,XOM
-0.0013571637419899,-0.0199728204386554,-0.0199290216610383,-0.0263277953663364,-0.0081446336619394,2025-03-28,XOM
0.0101927878537813,0.0060884601133213,0.0051567264011935,-4.2625951225727654e-05,0.0116768700378619,2025-03-31,XOM
0.0009249189444993,0.0036777154505736,0.0033837603266371,0.0080610736821951,-0.000819127379932,2025-04-01,XOM
-0.0031082219735918,0.006029440529593,0.0079052227588525,0.007298459065709,0.0050678787575537,2025-04-02,XOM
-0.0525827754280902,-0.0476960759347908,-0.0503328661181444,-0.0535335305284421,-0.0430816960722139,2025-04-03,XOM
-0.0719559187523433,-0.0579569662380459,-0.0586830987112346,-0.0621088847621831,-0.0540875876936952,2025-04-04,XOM
-0.0134176149666584,-0.0042103271638901,-0.0032599410577306,0.0024132041102231,-0.0126976575377474,2025-04-07,XOM
-0.0210802967444557,-0.0147122429893375,-0.0157877881139173,-0.0180084609947048,-0.0178393126150826,2025-04-08,XOM
0.0499157147589077,0.0927442675807819,0.1014564553285255,0.1200307713657888,0.0624313526921991,2025-04-09,XOM
-0.0554820659476767,-0.0341414713214563,-0.0411576946453178,-0.0425322045584093,-0.0282283952882907,2025-04-10,XOM
0.0321224764802328,0.0176118953602721,0.0167424064064747,0.0184230609969915,0.0149742397902299,2025-04-11,XOM
0.0024238898727886,0.0100499914708795,0.0092076249408863,0.0067782067148209,0.017091282900149,2025-04-14,XOM
-0.0028049223062127,-0.0028053899604758,-0.0017414024823274,0.0011147574446965,-0.0025365196173885,2025-04-15,XOM
0.0105722985782463,-0.0219797717663883,-0.0207820203101777,-0.030153492113499,-0.010886801947363,2025-04-16,XOM
0.0262020891023047,0.0013864679240196,0.0020913541799014,-0.0001800769363423,0.0111673445490192,2025-04-17,XOM
-0.0146838731922109,-0.0238272348103467,-0.0237680923535628,-0.0247467250639745,-0.0179564764442293,2025-04-21,XOM
0.0280019422910706,0.0252344847279666,0.0254552356310959,0.0262520514864981,0.0243527683931217,2025-04-22,XOM
-0.0085872601936245,0.0160647517851386,0.0170250692309459,0.0226781549746128,0.0024484444917409,2025-04-23,XOM
0.0117350700810709,0.0210132627146237,0.0210673691980516,0.0281371185621612,0.0117397219875523,2025-04-24,XOM
-0.0005523111489526,0.0073644665959746,0.0061341480128118,0.0111479434835486,-0.0058406664481803,2025-04-25,XOM
0.0005526163651321,0.0006125705580706,0.0014409699591761,-0.0003174070959439,0.004934902130278,2025-04-28,XOM
-0.0024854704031386,0.0060621158825484,0.0060141124235471,0.0066044222031738,0.0047548572942166,2025-04-29,XOM
-0.0251938292871585,0.0004906867746017,0.0005868248366476,-0.0001261698709813,-0.0040340499479732,2025-04-30,XOM
0.0014200656042717,0.0070820132238451,0.0062311474371923,0.0130607429262306,-0.0024926570497552,2025-05-01,XOM
0.0040650435823217,0.0143372878869196,0.0155908456599993,0.0148438673085951,0.0134312139114023,2025-05-02,XOM
-0.0276810325463608,-0.0052236976887379,-0.005667096992267,-0.0059325204593512,-0.0042379646858615,2025-05-05,XOM
0.0139440543063378,-0.0085136261852006,-0.008116297489692,-0.0093017288123798,-0.0037916137938135,2025-05-06,XOM
-0.0009550040587854,0.004517323974879,0.0041458490955323,0.0039259344768123,0.0029516048455009,2025-05-07,XOM
0.0139565918741442,0.0066679633235398,0.0078592356048672,0.0103248931884738,0.0050341479232824,2025-05-08,XOM
0.0116903730304247,-0.0013286140211147,-0.0011139771451544,-0.0006553632444218,-0.0010788270404499,2025-05-09,XOM
0.0172398298910172,0.0332979035633984,0.0334568037994313,0.0407402193435677,0.0172027743851048,2025-05-12,XOM
0.0027482174083821,0.0065681811529689,0.0067880818797902,0.01524076136444,-0.0029576777479388,2025-05-13,XOM
-0.0089530032499157,0.0012419970842429,0.0006569477926987,0.0059930674748653,-0.0056287022612998,2025-05-14,XOM
0.0009218148140359,0.0049064532890232,0.0040772352746967,0.0010989576082898,0.0133863692893194,2025-05-15,XOM
-0.0035918160165004,0.0064485222511352,0.0068481030298823,0.0043524501986038,0.0098128252844409,2025-05-16,XOM
-0.015897968221552,0.001025148369975,0.0007861473678456,0.000958754368348,0.0011960208070664,2025-05-19,XOM
-0.0142763619332557,-0.0035477897944871,-0.0032785473962037,-0.0033332507075031,-0.0017171548704404,2025-05-20,XOM
-0.0122915037984135,-0.0167192506055012,-0.0174062600089236,-0.0138967098477447,-0.0239324810885629,2025-05-21,XOM
0.0039857363820594,-0.0160585812471422,-0.0154921624857773,-0.0277713164892781,-0.0033604113954139,2025-02-27,JNJ
0.0078788772893425,0.015539987066178,0.0154240114340162,0.0157915217533599,0.0122408086006651,2025-02-28,JNJ
0.0136952760169883,-0.0172240841347365,-0.01792053574935,-0.0218824907824809,-0.0047068003370412,2025-03-03,JNJ
-0.0111190855088753,-0.0120501581409899,-0.0124778299138462,-0.0030178051239079,-0.0271371102972349,2025-03-04,JNJ
-0.0018135839383301,0.0112169140731568,0.0113684747354576,0.0130360652442496,0.0008973610237219,2025-03-05,JNJ
0.0042999438884629,-0.0181395247223093,-0.0185835957002448,-0.0275094067647002,-0.0064255875215388,2025-03-06,JNJ
0.0051860375134513,0.0053924221004126,0.0047160970398567,0.0073535359445426,0.0099263601039911,2025-03-07,JNJ
0.0060591186756444,-0.0264395379535823,-0.0272464223917643,-0.0387563741178623,-0.0067759020210793,2025-03-10,JNJ
-0.0109719521250707,-0.0082054875874306,-0.0070023681517034,-0.0023903810981976,-0.0127445607318453,2025-03-11,JNJ
-0.0181478023378717,0.0048505926151019,0.00493261022132,0.0112807617798271,-0.005619298955464,2025-03-12,JNJ
0.0008596830482121,-0.0130606155502787,-0.01403437954195,-0.0179904739752421,-0.0025200598605978,2025-03-13,JNJ
-0.0011044108749224,0.0205305875757912,0.0214248754167498,0.0241704902693209,0.0195223024581348,2025-03-14,JNJ
0.0001842563709029,0.0076333455806247,0.0082674776188995,0.006483728740813,0.0100622989886254,2025-03-17,JNJ
0.0086588288738573,-0.0105483214423968,-0.0107777491362841,-0.0170474152412919,-0.0114489134564238,2025-03-18,JNJ
-0.007671199432791,0.0105057940870509,0.0113657464556604,0.0133813924836108,0.0065427924283725,2025-03-19,JNJ
0.0001840528761631,-0.0023018283384677,-0.0023979579075651,-0.0033895585958551,-0.0026897834743114,2025-03-20,JNJ
0.0037418758088856,0.0002499469009518,0.0003946899368407,0.0032967210701311,-0.0053190850899288,2025-03-21,JNJ
-0.0020779293927369,0.0175489269046942,0.0185045850785954,0.0204226091818662,0.0082849349200082,2025-03-24,JNJ
-0.0139015806663312,0.0023801162295471,0.0016900125074679,0.0057065743530564,-0.0056024503425391,2025-03-25,JNJ
0.0043472669834099,-0.0116649432895836,-0.0117051097984932,-0.018400654013492,0.0059345595996034,2025-03-26,JNJ
0.0087187957671674,-0.0061968498338076,-0.0077180729814694,-0.0056980258016486,-0.0005974298324757,2025-03-27,JNJ
0.0035554576944403,-0.0199728204386554,-0.0199290216610383,-0.0263277953663364,-0.0081446336619394,2025-03-28,JNJ
0.0130107478875511,0.0060884601133213,0.0051567264011935,-4.2625951225727654e-05,0.0116768700378619,2025-03-31,JNJ
-0.0759165256627185,0.0036777154505736,0.0033837603266371,0.0080610736821951,-0.000819127379932,2025-04-01,JNJ
0.0137683563481341,0.006029440529593,0.0079052227588525,0.007298459065709,0.0050678787575537,2025-04-02,JNJ
0.0287075611247777,-0.0476960759347908,-0.0503328661181444,-0.0535335305284421,-0.0430816960722139,2025-04-03,JNJ
-0.0411713273026335,-0.0579569662380459,-0.0586830987112346,-0.0621088847621831,-0.0540875876936952,2025-04-04,JNJ
-0.017097430710373,-0.0042103271638901,-0.0032599410577306,0.0024132041102231,-0.0126976575377474,2025-04-07,JNJ
-0.0041162869292693,-0.0147122429893375,-0.0157877881139173,-0.0180084609947048,-0.0178393126150826,2025-04-08,JNJ
0.0064666748046875,0.0927442675807819,0.1014564553285255,0.1200307713657888,0.0624313526921991,2025-04-09,JNJ
-0.0151023300050434,-0.0341414713214563,-0.0411576946453178,-0.0425322045584093,-0.0282283952882907,2025-04-10,JNJ
0.0204451761128376,0.0176118953602721,0.0167424064064747,0.0184230609969915,0.0149742397902299,2025-04-11,JNJ
0.0173334538777367,0.0100499914708795,0.0092076249408863,0.0067782067148209,0.017091282900149,2025-04-14,JNJ
-0.0047940236475643,-0.0028053899604758,-0.0017414024823274,0.0011147574446965,-0.0025365196173885,2025-04-15,JNJ
0.0018878307130569,-0.0219797717663883,-0.0207820203101777,-0.030153492113499,-0.010886801947363,2025-04-16,JNJ
0.0231303844707151,0.0013864679240196,0.0020913541799014,-0.0001800769363423,0.0111673445490192,2025-04-17,JNJ
-0.0034927481265905,-0.0238272348103467,-0.0237680923535628,-0.0247467250639745,-0.0179564764442293,2025-04-21,JNJ
0.0052893311288537,0.0252344847279666,0.0254552356310959,0.0262520514864981,0.0243527683931217,2025-04-22,JNJ
-0.0150237408379556,0.0160647517851386,0.0170250692309459,0.0226781549746128,0.0024484444917409,2025-04-23,JNJ
-0.0028962040989163,0.0210132627146237,0.0210673691980516,0.0281371185621612,0.0117397219875523,2025-04-24,JNJ
-0.0022590257617772,0.0073644665959746,0.0061341480128118,0.0111479434835486,-0.0058406664481803,2025-04-25,JNJ
0.0049812670677964,0.0006125705580706,0.0014409699591761,-0.0003174070959439,0.004934902130278,2025-04-28,JNJ
0.0036047475802518,0.0060621158825484,0.0060141124235471,0.0066044222031738,0.0047548572942166,2025-04-29,JNJ
0.002565543500026,0.0004906867746017,0.0005868248366476,-0.0001261698709813,-0.0040340499479732,2025-04-30,JNJ
-0.0118353967988072,0.0070820132238451,0.0062311474371923,0.0130607429262306,-0.0024926570497552,2025-05-01,JNJ
0.0107470434492171,0.0143372878869196,0.0155908456599993,0.0148438673085951,0.0134312139114023,2025-05-02,JNJ
-0.0071739376903439,-0.0052236976887379,-0.005667096992267,-0.0059325204593512,-0.0042379646858615,2025-05-05,JNJ
-0.0034193469632056,-0.0085136261852006,-0.008116297489692,-0.0093017288123798,-0.0037916137938135,2025-05-06,JNJ
0.0183207212318929,0.004517323974879,0.0041458490955323,0.0039259344768123,0.0029516048455009,2025-05-07,JNJ
-0.0104259336162174,0.0066679633235398,0.0078592356048672,0.0103248931884738,0.0050341479232824,2025-05-08,JNJ
-0.0092509469839925,-0.0013286140211147,-0.0011139771451544,-0.0006553632444218,-0.0010788270404499,2025-05-09,JNJ
-0.0005187513320026,0.0332979035633984,0.0334568037994313,0.0407402193435677,0.0172027743851048,2025-05-12,JNJ
-0.036979349752255,0.0065681811529689,0.0067880818797902,0.01524076136444,-0.0029576777479388,2025-05-13,JNJ
-0.0140124076855612,0.0012419970842429,0.0006569477926987,0.0059930674748653,-0.0056287022612998,2025-05-14,JNJ
0.0222055205414513,0.0049064532890232,0.0040772352746967,0.0010989576082898,0.0133863692893194,2025-05-15,JNJ
0.0114965658290633,0.0064485222511352,0.0068481030298823,0.0043524501986038,0.0098128252844409,2025-05-16,JNJ
0.0076653911853143,0.001025148369975,0.0007861473678456,0.000958754368348,0.0011960208070664,2025-05-19,JNJ
0.0076726219870046,-0.0035477897944871,-0.0032785473962037,-0.0033332507075031,-0.0017171548704404,2025-05-20,JNJ
-0.0031238511967216,-0.0167192506055012,-0.0174062600089236,-0.0138967098477447,-0.0239324810885629,2025-05-21,JNJ
-0.0037210607956884,0.0004666181213699,-0.0001743131948384,0.0018712420352651,-0.0034479884084174,2025-05-22,JNJ
0.0021623866701714,-0.0067534699923207,-0.0058593494302061,-0.0092607193883754,0.0019991524719802,2025-05-23,JNJ
0.0020269226732392,0.0205484634480368,0.0205584660956077,0.0235252154160876,0.0138888693743757,2025-05-27,JNJ
-0.0053507818872349,-0.0057055185848076,-0.0058782794463949,-0.0044319053152885,-0.0132445314109546,2025-05-28,JNJ
0.0075445070559014,0.003850172381614,0.0032158534801689,0.0019656965254855,0.0054455547514074,2025-05-29,JNJ
0.0106133927814742,-0.0010325961628389,-0.0008272102523579,-0.0015771494927588,0.0006102817399467,2025-05-30,JNJ
0.0012240652947552,0.0058143150511773,0.0051054934587444,0.007898204112404,-0.0017534171742751,2025-06-02,JNJ
0.0068518957501106,0.0024185686853643,0.0014205711200008,0.0002781474969328,0.0045226522178059,2025-02-19,CVX
0.0099217553964514,-0.0042045792556693,-0.0053774244822824,-0.0042445858904173,-0.0029047210498258,2025-02-20,CVX
-0.0117765299845932,-0.0170140530922141,-0.0184748316264515,-0.0207545442068917,-0.0045152947943425,2025-02-21,CVX
0.0061815016060526,-0.0047303767132985,-0.0051027632370452,-0.0118043297044595,0.0021215398416363,2025-02-24,CVX
-0.0093102870757215,-0.0049714852880535,-0.0049590415981711,-0.0125992803094786,0.0006571149035419,2025-02-25,CVX
-0.0081830890824738,0.0006222925498813,0.0003412718271773,0.0024156281007605,-0.0013132554530659,2025-02-26,CVX
0.0098620522451733,-0.0160585812471422,-0.0154921624857773,-0.0277713164892781,-0.0033604113954139,2025-02-27,CVX
0.0124465243571356,0.015539987066178,0.0154240114340162,0.0157915217533599,0.0122408086006651,2025-02-28,CVX
-0.0348631884347956,-0.0172240841347365,-0.01792053574935,-0.0218824907824809,-0.0047068003370412,2025-03-03,CVX
-0.0071199710233506,-0.0120501581409899,-0.0124778299138462,-0.0030178051239079,-0.0271371102972349,2025-03-04,CVX
-0.0078289634303042,0.0112169140731568,0.0113684747354576,0.0130360652442496,0.0008973610237219,2025-03-05,CVX
0.0141900366308074,-0.0181395247223093,-0.0185835957002448,-0.0275094067647002,-0.0064255875215388,2025-03-06,CVX
0.0221641023686689,0.0053924221004126,0.0047160970398567,0.0073535359445426,0.0099263601039911,2025-03-07,CVX
0.0078675387945497,-0.0264395379535823,-0.0272464223917643,-0.0387563741178623,-0.0067759020210793,2025-03-10,CVX
-0.0221489200415087,-0.0082054875874306,-0.0070023681517034,-0.0023903810981976,-0.0127445607318453,2025-03-11,CVX
-0.0091511140015133,0.0048505926151019,0.00493261022132,0.0112807617798271,-0.005619298955464,2025-03-12,CVX
0.0061570868715543,-0.0130606155502787,-0.01403437954195,-0.0179904739752421,-0.0025200598605978,2025-03-13,CVX
0.0221990993331171,0.0205305875757912,0.0214248754167498,0.0241704902693209,0.0195223024581348,2025-03-14,CVX
0.0108266265570362,0.0076333455806247,0.0082674776188995,0.006483728740813,0.0100622989886254,2025-03-17,CVX
0.013167819567897,-0.0105483214423968,-0.0107777491362841,-0.0170474152412919,-0.0114489134564238,2025-03-18,CVX
0.020148035211452,0.0105057940870509,0.0113657464556604,0.0133813924836108,0.0065427924283725,2025-03-19,CVX
0.0043889131807937,-0.0023018283384677,-0.0023979579075651,-0.0033895585958551,-0.0026897834743114,2025-03-20,CVX
-0.0001214072461142,0.0002499469009518,0.0003946899368407,0.0032967210701311,-0.0053190850899288,2025-03-21,CVX
0.0016388726704761,0.0175489269046942,0.0185045850785954,0.0204226091818662,0.0082849349200082,2025-03-24,CVX
0.0055750705679677,0.0023801162295471,0.0016900125074679,0.0057065743530564,-0.0056024503425391,2025-03-25,CVX
0.0122333298145735,-0.0116649432895836,-0.0117051097984932,-0.018400654013492,0.0059345595996034,2025-03-26,CVX
-0.007858589716174,-0.0061968498338076,-0.0077180729814694,-0.0056980258016486,-0.0005974298324757,2025-03-27,CVX
-0.0033603215067717,-0.0199728204386554,-0.0199290216610383,-0.0263277953663364,-0.0081446336619394,2025-03-28,CVX
0.0072249802799737,0.0060884601133213,0.0051567264011935,-4.2625951225727654e-05,0.0116768700378619,2025-03-31,CVX
0.0072927327973313,0.0036777154505736,0.0033837603266371,0.0080610736821951,-0.000819127379932,2025-04-01,CVX
-0.0121060670146189,0.006029440529593,0.0079052227588525,0.007298459065709,0.0050678787575537,2025-04-02,CVX
